application_id,application_date,country,sector,company_size,years_in_business,annual_revenue_eur,existing_bank_client,previous_loans,loan_amount_requested_eur,loan_term_months,collateral_offered,num_employees,debt_to_equity_ratio,current_ratio,profit_margin_pct,revenue_growth_yoy_pct,loan_to_revenue_ratio,credit_bureau_score,num_credit_inquiries_12m,has_payment_defaults,defaulted_12m
APP-04488,2023-07-05,Netherlands,Manufacturing,Micro (<10),11,50000,False,0,78872,48,False,5,0.7,2.02,8.8,0.3,1.577,646,4,False,0
APP-04489,2024-04-30,Netherlands,Real Estate,Micro (<10),2,1190619,True,1,109185,48,False,4,0.48,1.47,-1.7,12.0,0.092,621,0,False,0
APP-04490,2023-10-09,Netherlands,Technology,Small (10-49),15,56660,True,0,45803,12,True,18,2.31,1.58,10.5,4.0,0.808,649,2,False,0
APP-04491,2023-05-18,Netherlands,Agriculture,Micro (<10),1,294926,False,0,187713,36,True,4,4.64,1.18,8.0,17.2,0.636,610,0,False,0
APP-04492,2023-05-24,Netherlands,Manufacturing,Micro (<10),3,539918,True,1,70931,60,False,4,5.47,1.15,5.4,14.7,0.131,652,4,False,0
APP-04493,2024-05-23,Italy,Transportation & Logistics,Small (10-49),4,309842,True,1,39184,12,False,43,0.58,1.7,10.0,2.5,0.126,605,2,False,0
APP-04494,2023-07-11,Germany,Professional Services,Small (10-49),8,5637349,False,0,142827,84,True,44,3.05,2.49,-0.3,-3.2,0.025,831,1,False,0
APP-04495,2023-08-13,Spain,Retail & E-commerce,Micro (<10),3,647307,True,0,148613,36,True,5,1.35,0.77,,10.8,0.23,681,3,False,0
APP-04496,2024-04-02,Spain,Transportation & Logistics,Micro (<10),25,210487,False,0,49615,12,False,7,0.42,1.2,21.9,-1.3,0.236,696,1,False,0
APP-04497,2023-08-29,France,Retail & E-commerce,Medium (50-249),11,553045,False,2,162568,36,False,196,0.81,1.03,2.7,-13.8,0.294,636,2,False,0
APP-04498,2023-10-11,Belgium,Professional Services,Small (10-49),4,345218,False,0,163917,48,True,35,0.84,0.49,12.5,13.8,0.475,531,1,False,0
APP-04499,2023-06-28,Italy,Transportation & Logistics,Micro (<10),16,283011,False,2,479214,84,False,7,1.8,0.49,5.2,-2.3,1.693,542,1,False,0
APP-04500,2023-09-10,Spain,Technology,Micro (<10),5,359527,True,2,81795,60,True,1,0.59,0.96,-0.8,-19.8,0.228,636,1,False,0
APP-04501,2024-05-20,Spain,Construction,Small (10-49),4,159387,True,2,94513,48,True,28,2.38,1.16,13.1,4.1,0.593,633,1,False,0
APP-04502,2024-01-25,Italy,Professional Services,Micro (<10),15,346445,False,4,60752,84,True,7,1.8,2.25,4.4,16.2,0.175,681,6,False,1
APP-04503,2024-12-29,Germany,Retail & E-commerce,Micro (<10),1,146299,False,4,146523,36,True,5,2.49,1.99,9.4,-2.1,1.002,664,2,True,0
APP-04504,2024-07-17,Germany,Real Estate,Medium (50-249),13,50000,False,0,98352,36,False,201,0.91,0.91,16.5,,1.967,612,4,False,0
APP-04505,2023-01-13,Italy,Manufacturing,Micro (<10),4,1054145,True,0,217584,60,True,3,1.71,1.86,8.9,11.0,0.206,850,4,False,0
APP-04506,2023-10-04,Germany,Manufacturing,Micro (<10),4,136143,False,2,69761,48,True,9,0.73,0.92,7.1,-0.5,0.512,677,0,False,0
APP-04507,2023-07-31,Spain,Manufacturing,Small (10-49),35,317954,True,2,143987,24,True,14,2.03,1.35,0.7,3.8,0.453,614,2,False,0
APP-04508,2024-03-04,Netherlands,Agriculture,Micro (<10),4,107741,False,0,81611,60,True,8,1.17,1.59,0.7,15.7,0.757,619,1,True,1
APP-04509,2023-07-13,Netherlands,Healthcare,Small (10-49),15,111716,False,5,22607,36,True,39,1.24,2.67,5.3,13.1,0.202,707,0,False,0
APP-04510,2024-12-06,Germany,Hospitality & Food,Micro (<10),9,77127,False,3,163151,48,True,1,1.32,1.56,3.9,7.7,2.115,632,1,False,0
APP-04511,2023-08-07,Netherlands,Real Estate,Micro (<10),10,837315,False,3,24381,72,True,3,0.47,0.51,9.7,-15.0,0.029,726,1,False,0
APP-04512,2024-01-17,Poland,Retail & E-commerce,Micro (<10),6,1118686,False,0,86891,36,False,9,2.76,1.85,0.0,12.0,0.078,643,4,False,0
APP-04513,2023-03-31,Netherlands,Agriculture,Medium (50-249),5,276819,False,1,87983,60,True,186,1.42,2.08,1.7,0.3,0.318,619,3,False,1
APP-04514,2024-10-26,France,Retail & E-commerce,Small (10-49),25,140928,True,1,98057,72,True,41,2.76,1.93,5.2,10.9,0.696,534,2,False,0
APP-04515,2024-10-27,Netherlands,Professional Services,Small (10-49),15,50000,True,1,102523,36,False,43,2.64,0.8,6.5,-13.2,2.05,733,3,False,0
APP-04516,2024-08-02,Poland,Retail & E-commerce,Micro (<10),4,696983,False,0,101719,24,True,1,0.83,1.47,6.3,16.3,0.146,563,0,False,0
APP-04517,2023-09-14,Belgium,Real Estate,Small (10-49),3,119149,True,0,131986,72,True,44,1.15,1.39,4.9,-5.1,1.108,710,3,False,0
APP-04518,2023-02-12,Netherlands,Agriculture,Micro (<10),4,70212,True,3,90491,36,True,7,0.53,2.46,1.7,10.2,1.289,602,1,False,0
APP-04519,2024-06-03,Netherlands,Construction,Small (10-49),16,277927,True,1,800152,36,True,19,2.82,1.77,9.2,16.2,2.879,718,4,False,0
APP-04520,2023-11-10,Germany,Manufacturing,Micro (<10),18,179700,True,2,75063,12,True,3,1.64,2.43,12.5,9.7,0.418,752,2,True,0
APP-04521,2024-12-23,Poland,Professional Services,Small (10-49),11,50000,False,0,37120,24,True,25,1.52,0.97,7.7,9.6,0.742,589,3,False,0
APP-04522,2024-05-24,Poland,Hospitality & Food,Micro (<10),2,51181,False,4,31951,48,False,6,1.14,1.27,2.8,6.1,0.624,582,4,False,0
APP-04523,2024-01-29,Belgium,Professional Services,Micro (<10),13,401857,False,4,167143,60,True,3,0.75,1.08,-4.5,-9.6,0.416,827,4,False,0
APP-04524,2024-12-21,Germany,Retail & E-commerce,Small (10-49),20,122170,False,2,27630,48,True,21,2.91,1.99,15.1,20.9,0.226,686,5,True,0
APP-04525,2024-08-07,Netherlands,Technology,Micro (<10),8,494998,True,0,37503,36,False,5,4.5,2.08,5.0,18.1,0.076,707,0,False,0
APP-04526,2023-12-01,Germany,Technology,Micro (<10),36,319923,False,0,33422,72,False,7,2.98,1.63,13.3,0.4,0.104,541,2,True,1
APP-04527,2023-01-14,Germany,Agriculture,Medium (50-249),2,943215,False,1,142302,36,False,136,1.22,1.46,15.0,-30.0,0.151,568,2,False,0
APP-04528,2023-03-09,Netherlands,Hospitality & Food,Micro (<10),12,98856,False,3,286234,24,True,2,1.71,1.65,10.4,17.1,2.895,666,3,False,0
APP-04529,2023-11-20,Germany,Professional Services,Small (10-49),3,354782,False,5,46390,72,False,14,2.56,0.57,11.3,-16.8,0.131,619,2,False,1
APP-04530,2024-02-15,Italy,Construction,Small (10-49),17,577191,False,0,138362,36,False,43,1.43,1.15,10.8,11.4,0.24,569,1,False,0
APP-04531,2023-01-23,Netherlands,Manufacturing,Small (10-49),12,126568,True,0,11973,36,True,29,4.34,1.2,4.8,-3.7,0.095,672,3,False,0
APP-04532,2023-04-03,Netherlands,Technology,Micro (<10),31,1037831,False,1,54404,60,False,1,2.85,1.39,-0.3,10.8,0.052,513,2,False,0
APP-04533,2024-05-29,Netherlands,Healthcare,Micro (<10),11,50000,False,1,159848,36,False,4,7.18,1.01,10.4,-7.1,3.197,674,2,False,0
APP-04534,2024-07-02,Netherlands,Manufacturing,Micro (<10),5,98762,True,2,76891,48,True,1,1.52,0.89,-2.4,5.1,0.779,577,3,False,0
APP-04535,2023-01-22,Netherlands,Professional Services,Micro (<10),4,50000,False,1,218649,72,True,2,0.32,0.44,3.8,,4.373,706,3,False,0
APP-04536,2024-01-06,France,Transportation & Logistics,Small (10-49),6,110962,True,3,16538,36,True,15,1.41,1.66,2.5,5.2,0.149,658,1,False,0
APP-04537,2023-03-01,Netherlands,Hospitality & Food,Medium (50-249),4,222904,True,0,54831,72,False,235,1.07,0.58,9.2,4.9,0.246,692,1,False,0
APP-04538,2024-06-12,France,Construction,Micro (<10),21,727814,False,1,141803,24,False,4,1.5,2.0,7.3,13.6,0.195,757,1,False,0
APP-04539,2024-08-31,Italy,Healthcare,Micro (<10),20,222715,False,1,140386,72,False,2,3.93,1.59,2.5,-0.7,0.63,596,3,False,0
APP-04540,2024-09-26,Italy,Construction,Small (10-49),2,131340,True,3,149275,36,True,36,0.98,1.93,3.7,8.4,1.137,571,1,False,0
APP-04541,2024-03-12,France,Retail & E-commerce,Micro (<10),7,50000,True,3,116542,48,True,9,0.82,0.86,16.8,0.2,2.331,746,2,False,0
APP-04542,2024-04-04,Netherlands,Transportation & Logistics,Small (10-49),7,62503,True,3,39525,48,False,29,0.92,2.52,1.7,10.4,0.632,785,0,True,0
APP-04543,2024-11-07,Netherlands,Agriculture,Micro (<10),3,389355,True,1,52929,24,False,2,4.92,2.73,5.0,9.7,0.136,752,3,False,0
APP-04544,2024-03-23,Netherlands,Retail & E-commerce,Micro (<10),10,772776,False,0,629768,24,False,5,1.02,1.42,9.2,15.6,0.815,463,6,False,0
APP-04545,2023-11-22,Poland,Retail & E-commerce,Small (10-49),23,162256,True,2,36044,60,False,34,1.58,1.64,6.4,-9.1,0.222,698,3,False,0
APP-04546,2024-07-04,Poland,Technology,Medium (50-249),15,1147639,False,4,31810,60,False,223,4.09,1.39,9.3,3.9,0.028,575,4,False,0
APP-04547,2024-03-07,Belgium,Technology,Micro (<10),21,85827,False,0,170061,24,False,2,2.01,2.0,12.0,8.4,1.981,721,2,False,0
APP-04548,2024-09-06,Belgium,Professional Services,Medium (50-249),4,167938,False,0,42301,60,False,161,0.35,1.88,13.9,26.8,0.252,629,2,True,0
APP-04549,2024-01-19,Germany,Construction,Micro (<10),7,185837,False,0,414061,36,False,1,1.01,0.33,6.2,28.8,2.228,623,4,False,0
APP-04550,2024-09-26,Netherlands,Technology,Micro (<10),4,1681667,True,2,879894,48,False,5,0.91,0.9,8.2,-11.3,0.523,618,1,False,0
APP-04551,2023-02-02,Poland,Hospitality & Food,Micro (<10),8,315019,True,1,81409,48,False,1,0.47,1.64,7.2,-2.4,0.258,602,2,False,1
APP-04552,2023-01-27,Netherlands,Retail & E-commerce,Micro (<10),9,50000,True,0,126444,60,False,4,1.01,1.86,1.1,-25.0,2.529,547,2,False,1
APP-04553,2023-03-14,Belgium,Retail & E-commerce,Small (10-49),15,840695,True,0,22931,48,False,29,0.26,1.49,7.1,31.4,0.027,619,0,False,0
APP-04554,2024-02-11,Germany,Hospitality & Food,Micro (<10),21,2458625,False,2,225321,12,False,9,1.64,0.38,-3.1,8.8,0.092,660,1,False,0
APP-04555,2024-06-01,Netherlands,Agriculture,Micro (<10),12,198851,True,1,16466,36,True,2,1.36,1.73,8.1,12.0,0.083,769,0,False,0
APP-04556,2023-06-07,Belgium,Construction,Micro (<10),3,91445,False,0,33805,36,False,3,0.88,2.49,-5.7,1.2,0.37,690,0,True,0
APP-04557,2023-04-24,Italy,Professional Services,Small (10-49),2,756992,False,2,108539,48,False,33,0.46,0.3,0.6,5.0,0.143,626,2,True,0
APP-04558,2024-09-20,Netherlands,Agriculture,Medium (50-249),11,2833767,True,0,152989,24,True,81,3.12,1.96,10.7,18.6,0.054,620,1,False,0
APP-04559,2024-07-01,Germany,Professional Services,Micro (<10),24,743019,True,0,30118,36,True,1,0.96,2.5,8.6,-7.6,0.041,411,5,False,0
APP-04560,2024-04-18,Belgium,Hospitality & Food,Micro (<10),7,50000,False,0,63957,12,True,5,2.61,1.97,5.9,-8.5,1.279,618,2,False,0
APP-04561,2023-12-23,Netherlands,Retail & E-commerce,Medium (50-249),2,663721,False,0,26127,36,False,97,1.25,1.35,3.5,2.1,0.039,660,2,False,0
APP-04562,2023-11-03,Netherlands,Healthcare,Micro (<10),39,435848,True,0,76601,48,False,7,3.24,1.94,1.2,5.1,0.176,601,2,False,0
APP-04563,2023-01-15,Netherlands,Technology,Small (10-49),10,85343,False,0,52020,72,True,13,1.92,1.35,2.9,11.7,0.61,607,1,False,0
APP-04564,2023-05-18,Netherlands,Healthcare,Micro (<10),8,1259948,True,0,59363,24,False,1,1.44,1.73,9.8,5.2,0.047,451,1,False,0
APP-04565,2024-10-16,Belgium,Professional Services,Medium (50-249),2,454076,False,2,166204,12,False,94,0.82,1.45,4.6,-5.1,0.366,538,1,False,0
APP-04566,2023-09-05,Spain,Hospitality & Food,Micro (<10),7,1300098,False,3,123655,36,False,8,2.94,1.47,-5.5,0.4,0.095,561,2,False,0
APP-04567,2024-05-29,France,Manufacturing,Micro (<10),12,75073,True,0,154654,48,False,5,1.19,0.94,-0.8,7.1,2.06,592,4,False,1
APP-04568,2024-05-28,Poland,Real Estate,Micro (<10),11,433017,True,2,89022,48,False,3,0.83,1.12,1.5,12.9,0.206,406,1,False,0
APP-04569,2023-08-14,Germany,Retail & E-commerce,Micro (<10),4,91664,False,0,175175,36,True,6,1.23,2.37,4.5,17.0,1.911,634,1,False,0
APP-04570,2023-05-30,France,Technology,Micro (<10),7,361204,False,3,95982,12,True,6,1.31,1.03,4.4,1.7,0.266,642,1,False,0
APP-04571,2024-05-19,France,Technology,Medium (50-249),4,1579581,False,0,66628,72,True,138,2.28,0.3,0.2,-3.5,0.042,682,4,False,0
APP-04572,2023-03-10,Netherlands,Manufacturing,Micro (<10),27,50000,False,0,155819,48,True,2,0.44,3.51,9.4,-5.8,3.116,615,5,False,0
APP-04573,2023-12-28,Belgium,Professional Services,Micro (<10),15,51906,False,1,70351,60,False,4,5.64,1.14,-4.9,19.0,1.355,715,0,False,0
APP-04574,2024-10-10,Germany,Retail & E-commerce,Micro (<10),4,844558,False,0,75842,36,False,8,1.78,1.24,1.9,-0.2,0.09,792,1,False,0
APP-04575,2024-06-03,Spain,Construction,Micro (<10),2,263828,False,0,232028,60,True,7,1.34,1.16,10.3,-4.2,0.879,537,1,False,0
APP-04576,2024-07-11,Germany,Real Estate,Micro (<10),9,1094180,True,0,215188,60,False,4,1.76,1.41,9.0,7.0,0.197,550,5,False,0
APP-04577,2023-03-02,Netherlands,Hospitality & Food,Micro (<10),4,101850,True,2,77830,12,True,9,0.54,0.94,4.5,24.4,0.764,676,0,False,0
APP-04578,2023-05-26,Poland,Real Estate,Small (10-49),5,285337,False,0,198448,12,True,17,1.45,2.29,,-6.1,0.695,696,0,False,0
APP-04579,2023-07-20,Netherlands,Retail & E-commerce,Small (10-49),2,612775,True,0,35506,24,True,16,1.99,1.28,7.4,12.1,0.058,552,0,True,0
APP-04580,2023-08-02,Poland,Professional Services,Micro (<10),3,345324,True,3,78192,60,True,1,1.13,0.77,6.4,-0.5,0.226,784,2,False,0
APP-04581,2023-05-22,Spain,Agriculture,Small (10-49),8,50000,True,0,54098,36,False,13,1.85,0.3,9.3,6.3,1.082,574,2,False,0
APP-04582,2024-12-10,Spain,Agriculture,Micro (<10),5,7937571,False,0,98577,36,True,3,2.17,2.06,8.2,14.7,0.012,630,2,False,0
APP-04583,2023-05-01,Spain,Professional Services,Micro (<10),50,346206,False,1,177667,48,True,1,0.87,1.14,13.3,19.6,0.513,703,4,False,0
APP-04584,2024-05-31,Netherlands,Technology,Medium (50-249),11,53717,False,0,153974,48,True,125,2.86,1.63,4.5,-1.4,2.866,764,8,False,0
APP-04585,2024-03-04,France,Agriculture,Medium (50-249),2,391225,False,3,138095,36,False,63,1.3,0.84,4.7,14.0,0.353,570,3,False,0
APP-04586,2024-03-21,Spain,Healthcare,Micro (<10),2,449087,False,0,110193,36,True,1,4.24,1.46,7.1,7.8,0.245,709,3,False,0
APP-04587,2023-06-06,Spain,Technology,Micro (<10),10,884438,False,0,86899,36,False,6,2.96,1.38,6.1,9.8,0.098,641,3,False,0
APP-04588,2023-08-13,Netherlands,Manufacturing,Micro (<10),5,816329,False,3,258060,12,False,5,1.72,1.95,16.2,19.8,0.316,532,1,False,0
APP-04589,2024-03-18,Netherlands,Retail & E-commerce,Micro (<10),21,207603,False,3,28646,24,False,8,0.83,1.5,8.9,-3.5,0.138,600,2,False,0
APP-04590,2023-08-07,Belgium,Technology,Small (10-49),9,50000,False,2,57906,72,False,28,1.26,0.73,2.0,14.3,1.158,553,3,False,0
APP-04591,2024-05-21,Germany,Hospitality & Food,Micro (<10),1,466790,False,0,137176,84,False,8,2.47,2.84,-2.2,6.9,0.294,704,6,False,0
APP-04592,2023-01-29,Germany,Manufacturing,Medium (50-249),3,50000,False,1,335140,60,False,148,0.96,1.66,14.6,19.2,6.703,536,3,False,0
APP-04593,2023-02-23,Spain,Professional Services,Small (10-49),4,1153479,False,5,74856,36,True,20,1.75,0.83,3.9,9.9,0.065,684,2,False,0
APP-04594,2024-06-15,Spain,Professional Services,Micro (<10),10,111378,False,1,80118,24,True,2,1.87,1.51,7.8,3.2,0.719,648,3,False,0
APP-04595,2024-03-26,France,Hospitality & Food,Medium (50-249),3,574900,True,4,35174,48,True,148,1.26,1.63,5.9,15.5,0.061,676,3,False,0
APP-04596,2023-02-01,Netherlands,Professional Services,Small (10-49),8,122100,True,2,64009,12,False,25,0.82,1.69,10.4,-1.8,0.524,649,0,False,0
APP-04597,2024-10-18,Germany,Professional Services,Micro (<10),2,148680,True,3,173960,72,False,5,3.52,1.62,3.0,0.2,1.17,579,2,False,0
APP-04598,2023-01-04,Belgium,Retail & E-commerce,Micro (<10),7,102624,True,0,349212,60,True,9,1.8,1.55,6.7,-4.0,3.403,680,2,False,0
APP-04599,2024-11-28,Netherlands,Transportation & Logistics,Medium (50-249),9,633679,False,4,78070,84,True,60,1.13,1.95,3.0,-2.5,0.123,659,1,False,0
APP-04600,2024-06-16,Netherlands,Technology,Medium (50-249),23,127310,True,3,52094,72,True,121,0.84,1.84,21.3,-27.8,0.409,608,1,False,0
APP-04601,2024-12-22,Belgium,Retail & E-commerce,Micro (<10),8,674845,False,2,104380,36,False,2,2.31,1.85,1.9,-1.1,0.155,850,0,False,0
APP-04602,2024-11-23,Netherlands,Hospitality & Food,Small (10-49),3,131369,True,4,27126,36,False,41,1.29,0.33,9.1,4.1,0.206,554,1,False,0
APP-04603,2023-08-17,Germany,Hospitality & Food,Medium (50-249),24,203271,True,2,265259,60,True,157,2.43,0.36,21.6,14.1,1.305,690,3,False,0
APP-04604,2024-07-06,Netherlands,Technology,Medium (50-249),6,280037,False,1,36879,48,False,74,0.78,0.92,12.0,-6.1,0.132,697,1,True,0
APP-04605,2023-06-03,Netherlands,Technology,Micro (<10),13,322734,True,2,126884,72,True,8,1.62,1.25,5.9,,0.393,626,3,False,0
APP-04606,2023-12-11,Netherlands,Technology,Micro (<10),4,88517,True,3,125391,36,False,2,1.01,0.94,6.9,2.9,1.417,669,3,False,1
APP-04607,2023-06-25,France,Technology,Medium (50-249),7,624414,True,2,163111,48,False,204,3.84,0.79,1.5,14.2,0.261,685,2,False,0
APP-04608,2023-12-21,Germany,Retail & E-commerce,Micro (<10),3,193763,False,1,121112,36,False,9,1.68,1.54,15.2,7.2,0.625,643,4,False,0
APP-04609,2024-09-28,Belgium,Professional Services,Micro (<10),9,515390,True,1,98930,24,False,5,0.74,0.88,4.8,9.5,0.192,604,2,False,0
APP-04610,2023-11-15,Netherlands,Retail & E-commerce,Small (10-49),14,263162,False,3,139090,48,True,35,2.37,0.3,5.6,15.6,0.529,643,0,False,0
APP-04611,2023-03-09,Poland,Hospitality & Food,Micro (<10),4,542392,True,0,192480,12,False,1,2.83,0.59,1.2,11.0,0.355,601,2,True,0
APP-04612,2023-08-25,Germany,Hospitality & Food,Small (10-49),4,163798,True,2,415469,36,False,36,1.1,1.03,4.3,-2.2,2.536,759,2,False,0
APP-04613,2024-07-28,France,Healthcare,Micro (<10),9,104034,True,1,40863,48,True,2,0.83,1.25,6.4,25.5,0.393,719,3,False,0
APP-04614,2024-01-16,Germany,Manufacturing,Small (10-49),3,447857,True,3,22669,24,False,27,0.36,1.94,12.0,-17.8,0.051,655,3,False,0
APP-04615,2024-02-13,Spain,Technology,Micro (<10),2,148378,False,0,28637,60,False,5,2.61,1.66,7.5,15.8,0.193,590,0,False,0
APP-04616,2023-11-11,Italy,Professional Services,Small (10-49),9,1545014,False,1,23141,24,False,40,0.47,0.3,12.0,10.3,0.015,624,1,False,0
APP-04617,2023-08-02,Belgium,Professional Services,Micro (<10),6,291031,False,0,37807,60,True,8,1.31,2.27,-6.6,19.9,0.13,602,1,False,0
APP-04618,2024-03-12,France,Technology,Micro (<10),6,51618,False,2,34156,12,False,9,0.48,1.28,13.7,2.2,0.662,641,2,False,0
APP-04619,2024-04-07,Netherlands,Retail & E-commerce,Medium (50-249),11,132911,True,2,70749,48,True,200,3.98,1.44,-1.4,-1.0,0.532,521,3,False,0
APP-04620,2024-10-17,France,Professional Services,Small (10-49),12,80889,False,2,195653,36,False,13,3.01,1.47,10.2,-8.2,2.419,605,2,False,0
APP-04621,2024-03-26,Belgium,Professional Services,Micro (<10),6,972380,False,1,162948,60,False,7,1.62,0.89,-11.1,-7.8,0.168,561,3,False,0
APP-04622,2024-12-27,Netherlands,Technology,Micro (<10),3,678913,False,0,60006,48,True,2,2.53,1.74,6.4,3.0,0.088,593,1,False,0
APP-04623,2024-08-26,Poland,Manufacturing,Small (10-49),4,249383,False,2,64299,36,False,47,1.25,0.3,11.2,-5.1,0.258,795,1,False,0
APP-04624,2023-02-27,Italy,Real Estate,Medium (50-249),11,380061,True,3,493175,48,True,223,0.82,2.2,1.4,-3.5,1.298,623,1,False,0
APP-04625,2023-10-14,Netherlands,Real Estate,Micro (<10),8,241538,False,2,158867,36,True,3,0.49,1.51,6.2,-7.7,0.658,665,0,False,0
APP-04626,2023-10-08,Poland,Transportation & Logistics,Medium (50-249),4,753498,False,0,113342,36,True,65,2.17,1.62,11.1,17.4,0.15,631,2,False,0
APP-04627,2023-01-03,Belgium,Professional Services,Micro (<10),3,500717,False,1,108792,36,False,9,0.74,1.72,10.0,-3.7,0.217,699,0,False,0
APP-04628,2023-05-12,Germany,Technology,Small (10-49),12,621549,True,2,78323,60,False,24,6.15,1.14,-2.6,9.8,0.126,618,4,False,0
APP-04629,2024-07-10,Italy,Retail & E-commerce,Micro (<10),6,213157,True,1,490171,48,True,8,0.69,2.16,11.5,3.5,2.3,605,3,True,1
APP-04630,2023-09-15,Belgium,Agriculture,Micro (<10),13,125759,False,1,84806,72,False,1,2.48,0.96,15.4,9.2,0.674,594,1,False,0
APP-04631,2023-04-18,Germany,Construction,Medium (50-249),14,596047,False,4,111239,12,True,100,2.9,0.8,12.7,1.9,0.187,590,1,False,0
APP-04632,2023-07-29,France,Manufacturing,Micro (<10),5,1726502,True,3,26395,24,True,4,0.6,1.49,-0.8,14.3,0.015,770,2,False,0
APP-04633,2023-07-20,Netherlands,Professional Services,Medium (50-249),15,1011770,True,0,59332,36,False,75,1.03,0.57,0.0,12.4,0.059,680,2,False,0
APP-04634,2023-05-08,Germany,Transportation & Logistics,Micro (<10),8,1790473,False,1,63540,48,False,5,1.18,1.06,6.4,19.5,0.035,600,1,False,0
APP-04635,2023-03-15,Belgium,Agriculture,Micro (<10),9,325930,True,2,145660,12,False,9,8.0,1.56,9.2,-2.9,0.447,717,1,False,0
APP-04636,2024-07-11,France,Construction,Medium (50-249),1,83785,True,3,53094,36,True,86,1.17,1.84,10.8,-5.2,0.634,741,2,False,0
APP-04637,2024-08-24,Netherlands,Hospitality & Food,Small (10-49),3,93206,False,0,102605,84,True,26,0.68,1.38,1.6,0.3,1.101,592,3,False,0
APP-04638,2023-12-29,Netherlands,Healthcare,Micro (<10),3,1404910,True,0,60773,36,False,1,1.81,0.86,5.6,6.4,0.043,626,3,False,0
APP-04639,2024-03-25,France,Transportation & Logistics,Small (10-49),5,50000,True,1,40924,36,True,36,0.72,1.2,1.5,11.3,0.818,650,1,False,0
APP-04640,2024-11-02,Netherlands,Healthcare,Micro (<10),8,1632638,False,1,39615,24,False,4,1.3,1.0,0.5,-2.5,0.024,588,1,False,0
APP-04641,2024-09-07,Germany,Professional Services,Medium (50-249),8,104280,True,0,85929,12,True,151,1.03,1.34,8.2,7.4,0.824,610,1,False,0
APP-04642,2023-01-24,France,Technology,Micro (<10),9,2698125,True,4,107199,36,True,5,1.84,1.03,5.6,2.8,0.04,610,2,False,0
APP-04643,2024-11-26,Spain,Transportation & Logistics,Micro (<10),4,246539,False,0,84543,24,False,6,0.96,0.81,8.5,1.8,0.343,638,2,False,0
APP-04644,2023-02-18,Netherlands,Manufacturing,Micro (<10),12,638632,False,0,50701,36,True,7,0.89,0.74,2.9,4.9,0.079,850,1,False,0
APP-04645,2023-01-20,Italy,Professional Services,Small (10-49),31,4695220,False,0,88414,24,True,48,2.58,0.3,9.7,23.0,0.019,577,3,False,0
APP-04646,2023-10-22,France,Retail & E-commerce,Medium (50-249),5,180560,False,0,76254,36,False,195,1.61,2.05,-0.2,14.5,0.422,532,1,True,0
APP-04647,2024-06-28,Belgium,Professional Services,Small (10-49),4,176960,False,0,42894,36,True,43,1.37,1.83,3.5,17.6,0.242,728,2,False,0
APP-04648,2023-02-28,Spain,Healthcare,Micro (<10),4,116563,False,1,105500,72,True,1,0.43,0.66,-0.1,9.3,0.905,664,6,False,0
APP-04649,2023-08-02,France,Manufacturing,Micro (<10),7,80648,False,0,420105,36,False,2,1.96,1.79,7.6,26.1,5.209,625,2,False,0
APP-04650,2023-07-11,Germany,Construction,Micro (<10),4,180630,False,1,87582,24,False,4,1.02,1.43,16.0,15.7,0.485,719,1,False,1
APP-04651,2023-10-18,Germany,Retail & E-commerce,Medium (50-249),1,137887,True,1,30672,60,False,77,1.6,0.62,8.0,-12.1,0.222,552,3,False,0
